Date and Time (UTC), Unix Timestamp (UTC), ID, Data, Protocol, SNR, Receiver
2023-06-15T13:18:42.357Z,1686835122.357,36,4,S256-69kHz,31,000047
2023-06-15T13:18:22.372Z,1686835102.372,36,4,S256-69kHz,39,000022
2023-06-15T13:18:22.358Z,1686835102.358,36,4,S256-69kHz,33,000047
2023-06-15T13:18:12.371Z,1686835092.371,36,5,S256-69kHz,38,000022
2023-06-15T13:18:12.358Z,1686835092.358,36,5,S256-69kHz,27,000047
2023-06-15T13:18:02.398Z,1686835082.398,36,7,S256-69kHz,29,000632
2023-06-15T13:18:02.371Z,1686835082.371,36,7,S256-69kHz,42,000022
2023-06-15T13:18:02.360Z,1686835082.360,36,7,S256-69kHz,28,000047
2023-06-15T13:17:52.397Z,1686835072.397,36,7,S256-69kHz,34,000632
2023-06-15T13:17:52.372Z,1686835072.372,36,7,S256-69kHz,44,000022
2023-06-15T13:17:52.372Z,1686835072.372,36,7,S256-67kHz,9,000022
2023-06-15T13:17:52.359Z,1686835072.359,36,7,S256-69kHz,23,000047
2023-06-15T13:17:42.397Z,1686835062.397,36,7,S256-69kHz,28,000632
2023-06-15T13:17:42.371Z,1686835062.371,36,7,S256-69kHz,44,000022
2023-06-15T13:17:42.371Z,1686835062.371,36,7,S256-67kHz,8,000022
2023-06-15T13:17:42.359Z,1686835062.359,36,7,S256-69kHz,26,000047
2023-06-15T13:17:32.398Z,1686835052.398,36,6,S256-69kHz,25,000632
2023-06-15T13:17:32.371Z,1686835052.371,36,6,S256-69kHz,43,000022
2023-06-15T13:17:32.371Z,1686835052.371,36,6,S256-71kHz,16,000022
2023-06-15T13:17:32.360Z,1686835052.360,36,6,S256-69kHz,26,000047
2023-06-15T13:17:22.397Z,1686835042.397,36,6,S256-69kHz,28,000632
2023-06-15T13:17:22.371Z,1686835042.371,36,6,S256-69kHz,43,000022
2023-06-15T13:17:22.360Z,1686835042.360,36,6,S256-69kHz,30,000047
2023-06-15T13:17:12.397Z,1686835032.397,36,7,S256-69kHz,24,000632
2023-06-15T13:17:12.371Z,1686835032.371,36,7,S256-69kHz,42,000022
2023-06-15T13:17:12.360Z,1686835032.360,36,7,S256-69kHz,30,000047
2023-06-15T13:17:02.398Z,1686835022.398,36,7,S256-69kHz,25,000632
2023-06-15T13:17:02.370Z,1686835022.370,36,7,S256-69kHz,43,000022
2023-06-15T13:17:02.370Z,1686835022.370,36,7,S256-71kHz,18,000022
2023-06-15T13:17:02.360Z,1686835022.360,36,7,S256-69kHz,32,000047
2023-06-15T13:16:52.396Z,1686835012.396,36,7,S256-69kHz,25,000632
2023-06-15T13:16:52.371Z,1686835012.371,36,7,S256-69kHz,43,000022
2023-06-15T13:16:52.361Z,1686835012.361,36,7,S256-69kHz,29,000047
2023-06-15T13:16:42.396Z,1686835002.396,36,7,S256-69kHz,27,000632
2023-06-15T13:16:42.370Z,1686835002.370,36,7,S256-69kHz,48,000022
2023-06-15T13:16:42.370Z,1686835002.370,36,7,S256-71kHz,16,000022
2023-06-15T13:16:42.370Z,1686835002.370,36,7,S256-67kHz,9,000022
2023-06-15T13:16:42.361Z,1686835002.361,36,7,S256-69kHz,31,000047
2023-06-15T13:16:32.395Z,1686834992.395,36,7,S256-69kHz,23,000632
2023-06-15T13:16:32.371Z,1686834992.371,36,7,S256-71kHz,14,000022
2023-06-15T13:16:32.370Z,1686834992.370,36,7,S256-69kHz,42,000022
2023-06-15T13:16:32.361Z,1686834992.361,36,7,S256-69kHz,30,000047
2023-06-15T13:16:22.396Z,1686834982.396,36,7,S256-69kHz,23,000632
2023-06-15T13:16:22.370Z,1686834982.370,36,7,S256-69kHz,44,000022
2023-06-15T13:16:22.361Z,1686834982.361,36,7,S256-69kHz,31,000047
2023-06-15T13:16:12.394Z,1686834972.394,36,7,S256-69kHz,23,000632
2023-06-15T13:16:12.369Z,1686834972.369,36,7,S256-69kHz,47,000022
2023-06-15T13:16:12.369Z,1686834972.369,36,7,S256-71kHz,15,000022
2023-06-15T13:16:12.360Z,1686834972.360,36,7,S256-69kHz,31,000047
2023-06-15T13:16:02.394Z,1686834962.394,36,7,S256-69kHz,24,000632
2023-06-15T13:16:02.370Z,1686834962.370,36,7,S256-69kHz,45,000022
2023-06-15T13:16:02.370Z,1686834962.370,36,7,S256-71kHz,17,000022
2023-06-15T13:16:02.362Z,1686834962.362,36,7,S256-69kHz,28,000047
2023-06-15T13:15:52.394Z,1686834952.394,36,7,S256-69kHz,27,000632
2023-06-15T13:15:52.370Z,1686834952.370,36,7,S256-69kHz,43,000022
2023-06-15T13:15:52.362Z,1686834952.362,36,7,S256-69kHz,29,000047
2023-06-15T13:15:42.394Z,1686834942.394,36,7,S256-69kHz,27,000632
2023-06-15T13:15:42.371Z,1686834942.371,36,7,S256-67kHz,12,000022
2023-06-15T13:15:42.370Z,1686834942.370,36,7,S256-69kHz,42,000022
2023-06-15T13:15:42.370Z,1686834942.370,36,7,S256-71kHz,13,000022
2023-06-15T13:15:42.362Z,1686834942.362,36,7,S256-69kHz,32,000047
2023-06-15T13:15:32.393Z,1686834932.393,36,7,S256-69kHz,27,000632
2023-06-15T13:15:32.371Z,1686834932.371,36,7,S256-67kHz,7,000022
2023-06-15T13:15:32.370Z,1686834932.370,36,7,S256-69kHz,46,000022
2023-06-15T13:15:32.370Z,1686834932.370,36,7,S256-71kHz,14,000022
2023-06-15T13:15:32.363Z,1686834932.363,36,7,S256-69kHz,33,000047
2023-06-15T13:15:22.394Z,1686834922.394,36,7,S256-69kHz,32,000632
2023-06-15T13:15:22.370Z,1686834922.370,36,7,S256-69kHz,47,000022
2023-06-15T13:15:22.362Z,1686834922.362,36,7,S256-69kHz,32,000047
2023-06-15T13:15:12.392Z,1686834912.392,36,7,S256-69kHz,32,000632
2023-06-15T13:15:12.370Z,1686834912.370,36,7,S256-69kHz,51,000022
2023-06-15T13:15:12.370Z,1686834912.370,36,7,S256-71kHz,20,000022
2023-06-15T13:15:12.370Z,1686834912.370,36,7,S256-67kHz,12,000022
2023-06-15T13:15:12.363Z,1686834912.363,36,7,S256-69kHz,27,000047
2023-06-15T13:15:02.394Z,1686834902.394,36,7,S256-69kHz,29,000632
2023-06-15T13:15:02.370Z,1686834902.370,36,7,S256-69kHz,44,000022
2023-06-15T13:15:02.364Z,1686834902.364,36,7,S256-69kHz,26,000047
2023-06-15T13:14:52.392Z,1686834892.392,36,7,S256-69kHz,28,000632
2023-06-15T13:14:52.369Z,1686834892.369,36,7,S256-69kHz,51,000022
2023-06-15T13:14:52.369Z,1686834892.369,36,7,S256-71kHz,20,000022
2023-06-15T13:14:52.369Z,1686834892.369,36,7,S256-67kHz,9,000022
2023-06-15T13:14:52.364Z,1686834892.364,36,7,S256-69kHz,32,000047
2023-06-15T13:14:42.391Z,1686834882.391,36,7,S256-69kHz,31,000632
2023-06-15T13:14:42.370Z,1686834882.370,36,7,S256-69kHz,48,000022
2023-06-15T13:14:42.370Z,1686834882.370,36,7,S256-71kHz,21,000022
2023-06-15T13:14:42.365Z,1686834882.365,36,7,S256-69kHz,26,000047
2023-06-15T13:14:32.391Z,1686834872.391,36,7,S256-69kHz,30,000632
2023-06-15T13:14:32.369Z,1686834872.369,36,7,S256-69kHz,52,000022
2023-06-15T13:14:32.369Z,1686834872.369,36,7,S256-71kHz,20,000022
2023-06-15T13:14:32.369Z,1686834872.369,36,7,S256-67kHz,10,000022
2023-06-15T13:14:32.364Z,1686834872.364,36,7,S256-69kHz,26,000047
2023-06-15T13:14:22.391Z,1686834862.391,36,7,S256-69kHz,32,000632
2023-06-15T13:14:22.370Z,1686834862.370,36,7,S256-69kHz,50,000022
2023-06-15T13:14:22.370Z,1686834862.370,36,7,S256-71kHz,21,000022
2023-06-15T13:14:22.370Z,1686834862.370,36,7,S256-67kHz,11,000022
2023-06-15T13:14:22.364Z,1686834862.364,36,7,S256-69kHz,28,000047
2023-06-15T13:14:12.390Z,1686834852.390,36,7,S256-69kHz,33,000632
2023-06-15T13:14:12.369Z,1686834852.369,36,7,S256-69kHz,51,000022
2023-06-15T13:14:12.369Z,1686834852.369,36,7,S256-71kHz,22,000022
2023-06-15T13:14:12.369Z,1686834852.369,36,7,S256-67kHz,13,000022
2023-06-15T13:14:12.364Z,1686834852.364,36,7,S256-69kHz,27,000047
2023-06-15T13:14:02.390Z,1686834842.390,36,7,S256-69kHz,33,000632
2023-06-15T13:14:02.370Z,1686834842.370,36,7,S256-69kHz,48,000022
2023-06-15T13:14:02.370Z,1686834842.370,36,7,S256-71kHz,21,000022
2023-06-15T13:14:02.370Z,1686834842.370,36,7,S256-67kHz,12,000022
2023-06-15T13:14:02.365Z,1686834842.365,36,7,S256-69kHz,27,000047
2023-06-15T13:13:52.390Z,1686834832.390,36,7,S256-69kHz,34,000632
2023-06-15T13:13:52.370Z,1686834832.370,36,7,S256-69kHz,51,000022
2023-06-15T13:13:52.365Z,1686834832.365,36,7,S256-69kHz,25,000047
2023-06-15T13:13:42.390Z,1686834822.390,36,7,S256-69kHz,30,000632
2023-06-15T13:13:42.370Z,1686834822.370,36,7,S256-71kHz,20,000022
2023-06-15T13:13:42.370Z,1686834822.370,36,7,S256-67kHz,12,000022
2023-06-15T13:13:42.369Z,1686834822.369,36,7,S256-69kHz,51,000022
2023-06-15T13:13:42.364Z,1686834822.364,36,7,S256-69kHz,28,000047
2023-06-15T13:13:32.390Z,1686834812.390,36,7,S256-69kHz,32,000632
2023-06-15T13:13:32.370Z,1686834812.370,36,7,S256-69kHz,51,000022
2023-06-15T13:13:32.370Z,1686834812.370,36,7,S256-71kHz,18,000022
2023-06-15T13:13:32.370Z,1686834812.370,36,7,S256-67kHz,12,000022
2023-06-15T13:13:32.366Z,1686834812.366,36,7,S256-69kHz,28,000047
2023-06-15T13:13:22.389Z,1686834802.389,36,7,S256-69kHz,31,000632
2023-06-15T13:13:22.370Z,1686834802.370,36,7,S256-67kHz,13,000022
2023-06-15T13:13:22.369Z,1686834802.369,36,7,S256-69kHz,51,000022
2023-06-15T13:13:22.369Z,1686834802.369,36,7,S256-71kHz,19,000022
2023-06-15T13:13:22.366Z,1686834802.366,36,7,S256-69kHz,28,000047
2023-06-15T13:13:12.389Z,1686834792.389,36,7,S256-69kHz,30,000632
2023-06-15T13:13:12.370Z,1686834792.370,36,7,S256-69kHz,49,000022
2023-06-15T13:13:12.370Z,1686834792.370,36,7,S256-71kHz,17,000022
2023-06-15T13:13:12.370Z,1686834792.370,36,7,S256-67kHz,12,000022
2023-06-15T13:13:12.365Z,1686834792.365,36,7,S256-69kHz,28,000047
2023-06-15T13:13:02.389Z,1686834782.389,36,7,S256-69kHz,30,000632
2023-06-15T13:13:02.370Z,1686834782.370,36,7,S256-69kHz,52,000022
2023-06-15T13:13:02.366Z,1686834782.366,36,7,S256-69kHz,26,000047
2023-06-15T13:12:52.390Z,1686834772.390,36,7,S256-69kHz,31,000632
2023-06-15T13:12:52.370Z,1686834772.370,36,7,S256-69kHz,44,000022
2023-06-15T13:12:52.366Z,1686834772.366,36,7,S256-69kHz,28,000047
2023-06-15T13:12:42.388Z,1686834762.388,36,7,S256-69kHz,34,000632
2023-06-15T13:12:42.370Z,1686834762.370,36,7,S256-71kHz,12,000022
2023-06-15T13:12:42.370Z,1686834762.370,36,7,S256-67kHz,9,000022
2023-06-15T13:12:42.369Z,1686834762.369,36,7,S256-69kHz,44,000022
2023-06-15T13:12:42.366Z,1686834762.366,36,7,S256-69kHz,28,000047
2023-06-15T13:12:32.389Z,1686834752.389,36,7,S256-69kHz,34,000632
2023-06-15T13:12:32.370Z,1686834752.370,36,7,S256-69kHz,44,000022
2023-06-15T13:12:32.370Z,1686834752.370,36,7,S256-71kHz,16,000022
2023-06-15T13:12:32.366Z,1686834752.366,36,7,S256-69kHz,28,000047
2023-06-15T13:12:22.388Z,1686834742.388,36,7,S256-69kHz,34,000632
2023-06-15T13:12:22.371Z,1686834742.371,36,7,S256-71kHz,14,000022
2023-06-15T13:12:22.370Z,1686834742.370,36,7,S256-69kHz,44,000022
2023-06-15T13:12:22.366Z,1686834742.366,36,7,S256-69kHz,27,000047
2023-06-15T13:12:12.387Z,1686834732.387,36,7,S256-69kHz,30,000632
2023-06-15T13:12:12.369Z,1686834732.369,36,7,S256-69kHz,46,000022
2023-06-15T13:12:12.365Z,1686834732.365,36,7,S256-69kHz,25,000047
2023-06-15T13:12:02.388Z,1686834722.388,36,7,S256-69kHz,30,000632
2023-06-15T13:12:02.370Z,1686834722.370,36,7,S256-69kHz,47,000022
2023-06-15T13:12:02.366Z,1686834722.366,36,7,S256-69kHz,27,000047
2023-06-15T13:11:52.388Z,1686834712.388,36,7,S256-69kHz,33,000632
